stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
GRNBUSEY:3,MTD6726,Green & Busey (SW Corner),,40.11059167,-88.21786167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnbusey,0,
BNFLDCLMBA:3,MTD3656,Brownfield & Columbia (SW Corner),,40.13111,-88.18229832999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnfldclmba,0,
WSFLDSRDN:2,MTD1725,Westfield & Sheridan (SE Corner),,40.105209,-88.28974599999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wsfldsrdn,0,
GWNPK:3,MTD6575,Goodwin & Park (SW Corner),,40.11739,-88.22417,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gwnpk,0,
WASHMCRTR:5,MTD6273,Washington & MacArthur (NE Far Side),,40.10608,-88.17008667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/washmcrtr,0,
MKTMKTV:4,MTD0202,Market & Marketview (NW Corner),,40.13826833,-88.23903667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktkntv,0,
MATSDVN:4,MTD4566,Mattis & Devonshire (NW Corner),,40.09091167,-88.276505,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matsdvn,0,
IU:2,MTD2115,Illini Union (North Side Shelter),,40.11044667,-88.22740167,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/iu,0,
DNCNMWW:3,MTD4827,Duncan & Meadows West (SW Corner),,40.078454,-88.29526799999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncnmww,0,
FRVWBUSEY:3,MTD5761,Fairview & Busey (SW Corner),,40.12006,-88.21702667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/frvwbusey,0,
1STSMR:2,MTD1333,First & St. Mary's (SE Corner),,40.09434333,-88.23846666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/1stsmr,0,
4THKBY:5,MTD6675,Fourth & Kirby (NE Far Side),,40.09881667,-88.23326,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/4thkby,0,
CMBLCMCHE:2,MTD4426,Campbell & Comanche (SE Corner),,40.14261833,-88.26990333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cmblcmche,0,
PKMCCLGH:4,MTD5873,Park & McCullough (NW Corner),,40.117492,-88.212811,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pkmcclgh,0,
STEWLM:4,MTD4525,State & William (NW Corner),,40.10692667,-88.24679166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stewlm,0,
NEILTWN:4,MTD4982,Neil & Twins (NW Corner),,40.14633333333,-88.24851666667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neiltwn,0,
FLKNCH:5,MTD0113,Florida & Kinch (NE Far Side),,40.09909667,-88.18130499999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flknch,0,
MATSRBR:4,MTD4946,Mattis & Round Barn (NW Corner),,40.11115,-88.27685,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matsrbr,0,
BLGRSSMRSG:4,MTD3742,Bluegrass & Summersage (NW Corner),,40.12719167,-88.30809,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/blgrssmrsg,0,
CAMPUSCIR:2,MTD5249,Campus Circle (North Side),,40.116474,-88.22153299999998,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uniave,0,
WLNTLGN:1,MTD4276,Walnut & Logan (NE Corner),,40.115347,-88.242925,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wlntlgn,0,
GWNGRG:1,MTD2554,Goodwin & Gregory (NE Corner),,40.10423500000001,-88.22356167,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gwngrg,0,
ARPRTLNDSFRM:3,MTD5598,Airport & Landis Farm (SW Corner),,40.14201700000001,-88.18396799999998,1,https://mtd.org/maps-and-schedules/bus-stops/info/arprtlndsfrm-3/,0,
ARPRTSKYLN:2,MTD5558,Airport & Skyline (SE Corner),,40.142002,-88.181289,1,https://mtd.org/maps-and-schedules/bus-stops/info/arprtskyln-2/,0,
PMNASTANA:2,MTD5432,Pomona & Santa Ana (SE Corner),,40.12389000000001,-88.293385,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pmnastana,0,
UNISCMR:3,MTD3001,University & Sycamore (South Side),,40.11627833,-88.20067666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uniscmr,0,
PLAMCNLY:2,MTD6155,Paula & McKinley (SE Corner),,40.130881,-88.262681,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plamcnly,0,
ANTCMBL:5,MTD5255,Anthony & Campbell (NE Far Side),,40.13824667,-88.26967999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/antcmbl,0,
ANTGOODWILL:2,MTD7542,Anthony Dr. at Goodwill (SE),,40.137096,-88.25906999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/antgoodwill,0,
NEILANT:4,MTD6140,Neil & Anthony (NW Corner),,40.13721333,-88.24381167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilant,0,
UNIVCTR:3,MTD6213,University & Victor (SW Corner),,40.11636167000001,-88.27498,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/univctr,0,
JOHNJAS:3,MTD5525,John & James (SW Corner),,40.10893,-88.26501333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnjas,0,
TCBTGT:3,MTD0005,Town Center at Target (SW Corner),,40.14255,-88.25565,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/tcbtgt,0,
LRMNHNTR:4,MTD4053,Lierman & Hunter (NW Corner),,40.10393,-88.18871167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lrmnhntr,0,
CTGRVBRITN:2,MTD6543,Cottage Grove & Brighton (SE Corner),,40.093085,-88.195265,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctgrvbritn,0,
RNDLFWLM:2,MTD3754,Randolph & William (SE Corner),,40.10672333,-88.24502,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfwlm,0,
MLKNTRSTSHR:1,MTD5543,Mullikin & Trostshire (North Side),,40.097716,-88.32091,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mlkntrstshr,0,
CMBLDBNS:2,MTD4141,Campbell & Dobbins (SE Corner),,40.14155667,-88.26957,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cmbldbns,0,
DNCNSTNBK:3,MTD0411,Duncan & Stoneybrook (SW Corner),,40.091131,-88.295407,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncnstnbk,0,
PKNSHICRS:3,MTD5154,Perkins & High Cross (SW Corner),,40.12768,-88.162965,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pknshicrs,0,
BRADCFD:2,MTD6052,Bradley & Country Fair Dr. (SE Corner),,40.127293,-88.280085,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradcfd,0,
WASHLNR:1,MTD3504,Washington & Lanore (North Side),,40.10572833,-88.18654832999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/washlnr,0,
CTGRVERN:4,MTD3622,Cottage Grove & Eastern (NW Corner),,40.10431667000001,-88.19568,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctgrvern,0,
MATSDVN:2,MTD4566,Mattis & Devonshire (SE Corner),,40.090759,-88.27631,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matsdvn,0,
4THSMR:5,MTD7424,Fourth & St. Mary's (NE Far Side),,40.09488333,-88.23319333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/4thsmr,0,
FLBUSEY:1,MTD7201,Florida & Busey (NE Corner),,40.09826167,-88.21739332999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flbusey,0,
PSPCTDVN:6,MTD3260,Prospect & Devonshire (SE Far Side),,40.08964333,-88.25704833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctdvn,0,
VINWASH:4,MTD1317,Vine & Washington (NW Corner),,40.10569833000001,-88.20503333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinwash,0,
GRGIKE:2,MTD4262,Gregory at Ikenberry Commons (North),,40.10415,-88.234817,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grgike,0,
CBLFLDBDGPT:4,MTD0603,Cobblefield & Bridge Point Dr (NW),,40.09966278076172,-88.30880737304688,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cblfldbdgpt,0,
FLBRMD:1,MTD9564,Florida & Bermuda (NE Corner),,40.09889333000001,-88.17925667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flbrmd,0,
STMARYSIHTL:1,MTD7563,St. Mary's Road at iHotel (South Side),,40.094405,-88.237127,1,https://mtd.org/maps-and-schedules/bus-stops/info/stmarysihtl-1/,0,
MATSHRBR:2,MTD2758,Mattis & Harbor Point (SE Corner),,40.087736,-88.276307,1,https://mtd.org/maps-and-schedules/bus-stops/info/matshrbr-2/,0,
GLNWLSH:1,MTD1961,Galen & Wilshire (NE Corner),,40.07746505737305,-88.26332855224608,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/glnwlsh,0,
WINDPT:2,MTD8268,Windward Point,,40.08092117309571,-88.27050018310544,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/windpt,0,
MNVIN:3,MTD4205,Main & Vine (SW Corner),,40.112415,-88.20520667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnvin,0,
150UNI:4,MTD6741,U.S. 150 & University (NW Corner),,40.11654167,-88.18384,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/150uni,0,
BDMRGLN:2,MTD0352,Broadmoor & Galen (SE Corner),,40.09261,-88.263425,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdmrgln,0,
RACEMHRY:2,MTD2403,Race & McHenry (SE Corner),,40.0868,-88.20943833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/racemhry,0,
RNDLFBRAD:1,MTD4563,Randolph & Bradley (NE Corner),,40.12727333,-88.24506833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfbrad,0,
SMROAK:3,MTD6654,St. Mary's & Oak (SW Corner),,40.09441167,-88.24165333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/smroak,0,
SPFLDGRGST:3,MTD5572,Springfield & Gregory St. (SW Corner),,40.11274667,-88.22080833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldgrgst,0,
VINELM:1,MTD2270,Vine & Elm (NE Corner),,40.122166,-88.250063,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinelm,0,
VINSCVL:2,MTD6367,Vine & Scovill (SE Corner),,40.08516500000001,-88.20176667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinscvl,0,
PSPCTHVD:2,MTD1011,Prospect & Harvard (SE Corner),,40.12386667,-88.25787167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspcthvd,0,
BNFLDPKNS:2,MTD1136,Brownfield & Perkins (SE Corner),,40.12995200000001,-88.183729,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnfldpkns,0,
BDWYPK:4,MTD3172,Broadway & Park (NW Corner),,40.11736,-88.20757166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdwypk,0,
UMS:9,MTD4310,Urbana Middle School,,40.10314667,-88.20508332999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ums,0,
WDSRSCTDL:3,MTD7522,Windsor & Scottsdale (SW Corner),,40.08381,-88.28791,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrsctdl,0,
LNCLNKLRNY:1,MTD4225,Lincoln & Killarney (NE Corner),,40.132354,-88.218639,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnklrny,0,
KBYDNCN:4,MTD0356,Kirby & Duncan (NW Corner),,40.098693,-88.295375,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbydncn,0,
CPRRDGMLKN:1,MTD0634,Copper Ridge & Mullikin (NE Corner),,40.08474333,-88.32191,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cprrdgmlkn,0,
SPFLDRYLCT:1,MTD6531,Springfield & Royal Ct. (NE Corner),,40.11285500000001,-88.27099667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldrylct,0,
5THCHAL:1,MTD7555,5th & Chalmers (NE Corner),,40.10685729980469,-88.23185729980466,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/5thchal,0,
RACEMN:2,MTD4530,Race & Main (SE Corner),,40.11228833,-88.20893,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/racemn,0,
WINDPT:4,MTD8268,Windward Point,,40.08095932006836,-88.27069091796874,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/windpt,0,
ARPRTSKYLN:3,MTD5558,Airport & Skyline (SW Corner),,40.14202800000001,-88.18141199999998,1,https://mtd.org/maps-and-schedules/bus-stops/info/arprtskyln-3/,0,
INTFRBR:1,MTD5173,Interstate & Farber (NE Corner),,40.148794,-88.268961,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/intfrbr,0,
RMNEADS:4,MTD6362,Romine & Eads (NW Corner),,40.12322833000001,-88.22720332999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rmneads,0,
BNBLRVLR:1,MTD5355,Bonnie Blair & Valerie (NE Corner),,40.13051333,-88.30035167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnblrvlr,0,
WRTBCH:1,MTD3330,Wright & Beech (NE Corner),,40.12218667,-88.22872667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wrtbch,0,
MNGRV:3,MTD4246,Main & Grove (SW Corner),,40.11282667,-88.20159167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mngrv,0,
4THPDY:3,MTD3014,Fourth & Peabody (SW Corner),,40.101425,-88.23355333,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/4thpdy,0,
CBLFLDINV:3,MTD1494,Cobblefield & Inverness (SW Corner),,40.10677719116211,-88.30970764160156,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cbfldinv,0,
5THWASH:3,MTD5571,5th & Washington (SW Corner),,40.1202,-88.232265,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/5thwash,0,
BRTTRLMLKN:2,MTD5477,Brittany Trail & Mullikin (SE Corner),,40.09236145019531,-88.32210540771484,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/brttrlmlkn,0,
BRADELM:3,MTD3665,Bradley & Elm (SW Corner),,40.12712667000001,-88.25037333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradelm,0,
WRTWASH:4,MTD4051,Wright & Washington (NW Corner),,40.12036,-88.22883667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wrtwash,0,
HLFXMYNRD:4,MTD7124,Halifax & Maynard (NW Corner),,40.09718,-88.29816167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hlfxmynrd,0,
KBYCRSNT:3,MTD4573,Kirby & Crescent (SW Corner),,40.09825,-88.28191,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbycrsnt,0,
WALMART:2,MTD1374,Champaign Walmart (East Shelter),,40.148355,-88.25557999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/walmart,0,
WDSRVLGGRN:1,MTD7340,Windsor & Village Green (NE Corner),,40.084007,-88.296083,1,https://mtd.org/maps-and-schedules/bus-stops/info/wdsrvlggrn-1/,0,
MKTPLC:1,MTD3171,Market Place (NE Mall Entrance),,40.14286,-88.24180667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktplc,0,
AMBUC:1,MTD4322,Ambucs Park (South Side),,40.11572167,-88.19245333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ambuc,0,
LNCLNWSCR:2,MTD4540,Lincoln & Wascher (SE Corner),,40.12241167,-88.219385,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnwscr,0,
RNDLFSPFLD:3,MTD1222,Randolph & Springfield (SW Corner),,40.11254167,-88.24527667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfspfld,0,
DNCNVYBK:2,MTD6170,Duncan & Valleybrook (SE Corner),,40.08649667,-88.29516833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncnvybk,0,
GRGMUM:2,MTD2624,Gregory at Mumford Hall,,40.10421,-88.22556299999998,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gegmum,0,
HGNPNR:4,MTD2406,Hagan & Pioneer (NW Corner),,40.12966833,-88.25491167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hgnpnr,0,
PLAZA:4,MTD6115,Transit Plaza (SE Platform),,40.10817833,-88.22882833,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plaza,0,
CHHLLKVW:1,MTD5631,Cherry Hills & Lakeview (NE Corner),,40.08177,-88.29149099999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chhllkvw,0,
PKNSCHKE:1,MTD7633,Perkins & Cherokee (NE Corner),,40.12765667,-88.16877832999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pknschke,0,
VINMFRD:4,MTD4043,Vine & Mumford (NW Corner),,40.093285,-88.20486167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinmfrd,0,
NEILINTR:3,MTD2740,Neil & Interstate (SW Corner),,40.1491,-88.2487333333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilintr,0,
WLDFLRTRLWY:1,MTD2841,Wildflower & Trailway (NE Corner),,40.124775,-88.312488,1,https://mtd.org/maps-and-schedules/bus-stops/info/wldflrtrlwy-1/,0,
MYFRBDMR:1,MTD5024,Mayfair & Broadmoor (NE Corner),,40.09377667,-88.269765,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/myfrbdmr,0,
KBYARW:3,MTD4331,Kirby & Arrow (SW Corner),,40.09809667,-88.25988332999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbyarw,0,
GWNNV:1,MTD1242,Goodwin & Nevada (NE Corner),,40.10601044,-88.22368621826172,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gwnnv,0,
UNIWRT:2,MTD6365,University & Wright (SE Corner),,40.11618667,-88.22891333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uniwrt,0,
MKTMKTV:2,MTD0202,Market & Marketview (SE Corner),,40.13810333,-88.238885,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktkntv,0,
NEILEGB:2,MTD1133,Neil & Edgebrook (SE Corner),,40.13128667,-88.24353667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilegb,0,
WDSRCHHL:1,MTD2401,Windsor & Cherry Hills (NE Corner),,40.08391667,-88.28999167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrchhl,0,
CHHLLKVW:7,MTD5631,Cherry Hills & Lakeview (SW Far Side),,40.08149,-88.29163333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chhllkvw,0,
PLAJOANE:1,MTD7527,Paula & Joanne (NE Corner),,40.13427,-88.27187499999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plajoane,0,
MCNLYERKA:4,MTD0002,McKinley & Eureka (NW Corner),,40.12551167,-88.26275167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mcnlyerka,0,
GRNNEIL:1,MTD3336,Green & Neil (NE Corner),,40.110255,-88.24321667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnneil,0,
LSE:8,MTD2571,Lincoln Square Garage South,,40.111648,-88.20802999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lse,0,
FLTOMPAINE:1,MTD6200,Florida at Thomas Paine (South Side),,40.09821167,-88.18592332999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flsunapts,0,
VINGRN:2,MTD7423,Vine & Green (SE Corner),,40.11066000000001,-88.20485499999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vingrn,0,
KERCNHM:2,MTD5671,Kerr & Cunningham (SE Corner),,40.121815,-88.201935,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kercnhm,0,
NEILBRD:2,MTD1451,Neil & Beardsley (SE Corner),,40.1259,-88.24346833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilbrd,0,
RNDLFSTNAG:2,MTD0256,Randolph & Stanage (SE Corner),,40.104845,-88.24502167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfstnag,0,
KBYDODD:8,MTD2217,Kirby & Dodds (NW Far Side),,40.098195,-88.255433,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbydodd,0,
KBYCRNDO:3,MTD5317,Kirby & Coronado (SW Corner),,40.098045,-88.253603,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbycrndo,0,
TRLSPHILO:6,MTD6424,Trails & Philo (SE Far Side),,40.07785,-88.190167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/trlsphilo,0,
SPFLDDNCN:2,MTD6353,Springfield & Duncan (SE Corner),,40.112811,-88.295338,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spflddncn,0,
MKTPLCW:2,MTD5505,Market Place West (East Side),,40.143111111111,-88.246036111111,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktplcw,0,
JOHNNEW:1,MTD0270,John & New (NE Corner),,40.10905167,-88.253845,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnnew,0,
NEILCLMBA:2,MTD2553,Neil & Columbia (SE Corner),,40.120985,-88.24348999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilclmba,0,
GRNLCST:3,MTD3544,Green & Locust (SW Corner),,40.11016833,-88.240415,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnlcst,0,
ADRSNBKWD:4,MTD7460,Anderson & Burkwood (NW Corner),,40.09667000000001,-88.19946667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/adrsnbkwd,0,
SPFLDVNDRN:1,MTD6134,Springfield & VanDoren (NE Corner),,40.112685,-88.256485,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldvndrn,0,
BNFLDAPT:2,MTD5066,Brownfield & Airport (SE Corner),,40.142035,-88.16921167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnfldapt,0,
KBYSTE:1,MTD3263,Kirby & State (NE Corner),,40.09814,-88.24652666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbyste,0,
GLNDVN:4,MTD5444,Galen & Devonshire (NW Corner),,40.09006,-88.26297167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/glndvn,0,
PLAZA:2,MTD6263,Transit Plaza (NE Platform),,40.10858167,-88.22884166999998,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plaza,0,
BRADJAS:1,MTD2622,Bradley & James (NE Corner),,40.12733,-88.26518667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradjas,0,
SSTNMYRA:2,MTD6554,Susan Stone & Myra Ridge (SE Corner),,40.08000277777778,-88.1852166666667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/sstnmyra,0,
KERCNHM:4,MTD5671,Kerr & Cunningham (NW Corner),,40.12216833,-88.20198,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kercnhm,0,
CLMBABTSYRS:1,MTD6939,Columbia & Betsy Ross (NE Corner),,40.131683,-88.185917,1,https://mtd.org/maps-and-schedules/bus-stops/info/clmbabtsyrs-1/,0,
ILAPTS:2,MTD4731,Independent Living (North Side),,40.12206667,-88.20011,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ilapts,0,
MLKNRMGNTN:4,MTD2470,Mullikin & Remington Way (NW Corner),,40.0875244140625,-88.32064819335938,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mlknrmgntn,0,
1STLAKEPKN:4,MTD5117,First & Lake Park North (NW Corner),,40.065039,-88.238444,1,https://mtd.org/maps-and-schedules/bus-stops/info/1stlakepkn-4/,0,
JOHNRSL:1,MTD1322,John & Russell (NE Corner),,40.10895833,-88.26707167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnrsl,0,
DART:1,MTD1453,DART (West Side),,40.111179,-88.188819,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/solo,0,
BDMRLSDED:1,MTD7216,Broadmoor & Lakeside (NE Corner),,40.09374833,-88.27213999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdmrlsded,0,
SPFLDDNCN:4,MTD6353,Springfield & Duncan (NW Corner),,40.11334609985353,-88.29549333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spflddncn,0,
NEILSTDM:1,MTD4135,Neil & Stadium (NE Corner),,40.10274333000001,-88.24368667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilstdm,0,
NWTNLGGT:3,MTD1312,Newton & Leggett (SW Corner),,40.152766,-88.253759,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/nwtnlggt,0,
PMNABRAD:2,MTD3360,Pomona & Bradley (SE Corner),,40.12741333000001,-88.29376983642578,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pmnabrad,0,
MATSRBR:3,MTD4946,Mattis & Round Barn (SW Corner),,40.11098333333,-88.2769,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matsrbr,0,
JFSNCLMBA:1,MTD5351,Jefferson & Columbia (NE Corner),,40.132545,-88.187353,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/jfsnclmba,0,
BNBLRAMY:1,MTD3305,Bonnie Blair & Amy (NE Corner),,40.13111833,-88.29967499999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnblramy,0,
MNHTL:3,MTD4754,Main & Hartle (SW Corner),,40.11291667,-88.19240333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnhtl,0,
RNDLFHIL:2,MTD1211,Randolph & Hill (SE Corner),,40.11911333,-88.24513833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfhil,0,
BDMRGLN:7,MTD0352,Broadmoor & Galen (SW Far Side),,40.09244667,-88.26350167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdmrgln,0,
CMBLCMCHE:4,MTD4426,Campbell & Comanche (NW Corner),,40.14272,-88.27010667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cmblcmche,0,
BLOMHILND:3,MTD6444,Bloomington & Highland (SW Corner),,40.13266333,-88.25932666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/blomhilnd,0,
WRTCHCH:4,MTD2761,Wright & Church (NW Corner),,40.11843490600586,-88.22882080078124,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wrtchch,0,
GWNPK:4,MTD6575,Goodwin & Park (NW Corner),,40.11750833,-88.22408167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gwnpk,0,
LNCLNANT:8,MTD5867,Lincoln & Anthony (NW Far Side),,40.137135,-88.22015666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnant,0,
KBYWSTRN:1,MTD1332,Kirby & Western (NE Corner),,40.09832167,-88.27433833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbywstrn,0,
HRTGPK:1,MTD4625,Heritage Park (South Side),,40.12743333,-88.28285833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hrtgpk,0,
