service_id,date,exception_type
BZ2 MF,20200925,1
BZ2 MF,20200928,1
BZ2 MF,20200929,1
BZ2 MF,20200930,1
BZ2 MF,20201001,1
BZ2 MF,20201002,1
BZ2 MF,20201005,1
BZ2 MF,20201006,1
BZ2 MF,20201007,1
BZ2 MF,20201008,1
BZ2 MF,20201009,1
BZ2 MF,20201012,1
BZ2 MF,20201013,1
BZ2 MF,20201014,1
BZ2 MF,20201015,1
BZ2 MF,20201016,1
BZ2 MF,20201019,1
BZ2 MF,20201020,1
BZ2 MF,20201021,1
BZ2 MF,20201022,1
BZ2 MF,20201023,1
BZ2 MF,20201026,1
BZ2 MF,20201027,1
BZ2 MF,20201028,1
BZ2 MF,20201029,1
BZ2 MF,20201030,1
BZ2 MF,20201102,1
BZ2 MF,20201103,1
BZ2 MF,20201104,1
BZ2 MF,20201105,1
BZ2 MF,20201106,1
BZ2 MF,20201109,1
BZ2 MF,20201110,1
BZ2 MF,20201111,1
BZ2 MF,20201112,1
BZ2 MF,20201113,1
BZ2 MF,20201116,1
BZ2 MF,20201117,1
BZ2 MF,20201118,1
BZ2 MF,20201119,1
BZ2 MF,20201120,1
BZ2 MF,20201123,1
BZ2 MF,20201124,1
BZ2 MF,20201125,1
BZ2 MF,20201127,1
BZ2 MF,20201130,1
BZ2 MF,20201201,1
BZ2 MF,20201202,1
BZ2 MF,20201203,1
BZ2 MF,20201204,1
BZ2 MF,20201207,1
BZ2 MF,20201208,1
BZ2 MF,20201209,1
BZ2 MF,20201210,1
BZ2 MF,20201211,1
BZ2 MF,20201214,1
BZ2 MF,20201215,1
BZ2 MF,20201216,1
BZ2 MF,20201217,1
BZ2 MF,20201218,1
5W #2 SHOW SCH,20200824,1
5W #2 SHOW SCH,20200825,1
5W #2 SHOW SCH,20200827,1
5W #2 SHOW SCH,20200828,1
5W #2 SHOW SCH,20200831,1
5W #2 SHOW SCH,20200901,1
5W #2 SHOW SCH,20200903,1
5W #2 SHOW SCH,20200904,1
5W #2 SHOW SCH,20200908,1
5W #2 SHOW SCH,20200910,1
5W #2 SHOW SCH,20200911,1
5W #2 SHOW SCH,20200914,1
5W #2 SHOW SCH,20200915,1
5W #2 SHOW SCH,20200917,1
5W #2 SHOW SCH,20200918,1
5W #2 SHOW SCH,20200921,1
5W #2 SHOW SCH,20200922,1
5W #2 SHOW SCH,20200924,1
5W #2 SHOW SCH,20200925,1
5W #2 SHOW SCH,20200928,1
5W #2 SHOW SCH,20200929,1
5W #2 SHOW SCH,20201001,1
5W #2 SHOW SCH,20201002,1
5W #2 SHOW SCH,20201005,1
5W #2 SHOW SCH,20201006,1
5W #2 SHOW SCH,20201008,1
5W #2 SHOW SCH,20201009,1
5W #2 SHOW SCH,20201012,1
5W #2 SHOW SCH,20201013,1
5W #2 SHOW SCH,20201015,1
5W #2 SHOW SCH,20201016,1
5W #2 SHOW SCH,20201019,1
5W #2 SHOW SCH,20201020,1
5W #2 SHOW SCH,20201022,1
5W #2 SHOW SCH,20201023,1
5W #2 SHOW SCH,20201026,1
5W #2 SHOW SCH,20201027,1
5W #2 SHOW SCH,20201029,1
5W #2 SHOW SCH,20201030,1
5W #2 SHOW SCH,20201102,1
5W #2 SHOW SCH,20201103,1
5W #2 SHOW SCH,20201105,1
5W #2 SHOW SCH,20201106,1
5W #2 SHOW SCH,20201109,1
5W #2 SHOW SCH,20201110,1
5W #2 SHOW SCH,20201112,1
5W #2 SHOW SCH,20201113,1
5W #2 SHOW SCH,20201116,1
5W #2 SHOW SCH,20201117,1
5W #2 SHOW SCH,20201119,1
5W #2 SHOW SCH,20201120,1
5W #2 SHOW SCH,20201123,1
5W #2 SHOW SCH,20201124,1
5W #2 SHOW SCH,20201130,1
5W #2 SHOW SCH,20201201,1
5W #2 SHOW SCH,20201203,1
5W #2 SHOW SCH,20201204,1
5W #2 SHOW SCH,20201207,1
5W #2 SHOW SCH,20201208,1
5W #2 SHOW SCH,20201210,1
5W #2 SHOW SCH,20201211,1
5W #2 SHOW SCH,20201214,1
5W #2 SHOW SCH,20201215,1
5W #2 SHOW SCH,20201217,1
5W #2 SHOW SCH,20201218,1
R4 MF,20201116,1
R4 MF,20201117,1
R4 MF,20201118,1
R4 MF,20201119,1
R4 MF,20201120,1
R4 MF,20201123,1
R4 MF,20201124,1
R4 MF,20201125,1
R4 MF,20201127,1
R4 MF,20201130,1
R4 MF,20201201,1
R4 MF,20201202,1
R4 MF,20201203,1
R4 MF,20201204,1
R4 MF,20201207,1
R4 MF,20201208,1
R4 MF,20201209,1
R4 MF,20201210,1
R4 MF,20201211,1
R4 MF,20201214,1
R4 MF,20201215,1
R4 MF,20201216,1
R4 MF,20201217,1
R4 MF,20201218,1
7W / 5E SHOW SCH,20200824,1
7W / 5E SHOW SCH,20200825,1
7W / 5E SHOW SCH,20200827,1
7W / 5E SHOW SCH,20200828,1
7W / 5E SHOW SCH,20200831,1
7W / 5E SHOW SCH,20200901,1
7W / 5E SHOW SCH,20200903,1
7W / 5E SHOW SCH,20200904,1
7W / 5E SHOW SCH,20200908,1
7W / 5E SHOW SCH,20200910,1
7W / 5E SHOW SCH,20200911,1
7W / 5E SHOW SCH,20200914,1
7W / 5E SHOW SCH,20200915,1
7W / 5E SHOW SCH,20200917,1
7W / 5E SHOW SCH,20200918,1
7W / 5E SHOW SCH,20200921,1
7W / 5E SHOW SCH,20200922,1
7W / 5E SHOW SCH,20200924,1
7W / 5E SHOW SCH,20200925,1
7W / 5E SHOW SCH,20200928,1
7W / 5E SHOW SCH,20200929,1
7W / 5E SHOW SCH,20201001,1
7W / 5E SHOW SCH,20201002,1
7W / 5E SHOW SCH,20201005,1
7W / 5E SHOW SCH,20201006,1
7W / 5E SHOW SCH,20201008,1
7W / 5E SHOW SCH,20201009,1
7W / 5E SHOW SCH,20201012,1
7W / 5E SHOW SCH,20201013,1
7W / 5E SHOW SCH,20201015,1
7W / 5E SHOW SCH,20201016,1
7W / 5E SHOW SCH,20201019,1
7W / 5E SHOW SCH,20201020,1
7W / 5E SHOW SCH,20201022,1
7W / 5E SHOW SCH,20201023,1
7W / 5E SHOW SCH,20201026,1
7W / 5E SHOW SCH,20201027,1
7W / 5E SHOW SCH,20201029,1
7W / 5E SHOW SCH,20201030,1
7W / 5E SHOW SCH,20201102,1
7W / 5E SHOW SCH,20201103,1
7W / 5E SHOW SCH,20201105,1
7W / 5E SHOW SCH,20201106,1
7W / 5E SHOW SCH,20201109,1
7W / 5E SHOW SCH,20201110,1
7W / 5E SHOW SCH,20201112,1
7W / 5E SHOW SCH,20201113,1
7W / 5E SHOW SCH,20201116,1
7W / 5E SHOW SCH,20201117,1
7W / 5E SHOW SCH,20201119,1
7W / 5E SHOW SCH,20201120,1
7W / 5E SHOW SCH,20201123,1
7W / 5E SHOW SCH,20201124,1
7W / 5E SHOW SCH,20201130,1
7W / 5E SHOW SCH,20201201,1
7W / 5E SHOW SCH,20201203,1
7W / 5E SHOW SCH,20201204,1
7W / 5E SHOW SCH,20201207,1
7W / 5E SHOW SCH,20201208,1
7W / 5E SHOW SCH,20201210,1
7W / 5E SHOW SCH,20201211,1
7W / 5E SHOW SCH,20201214,1
7W / 5E SHOW SCH,20201215,1
7W / 5E SHOW SCH,20201217,1
7W / 5E SHOW SCH,20201218,1
GN3 SU V1,20200816,1
GN3 SU V1,20200823,1
GN3 SU V1,20200830,1
GN3 SU V1,20200906,1
GN3 SU V1,20200913,1
GN3 SU V1,20200920,1
GN3 SU V1,20200927,1
GN3 SU V1,20201004,1
GN3 SU V1,20201011,1
GN3 SU V1,20201018,1
GN3 SU V1,20201025,1
GN3 SU V1,20201101,1
GN3 SU V1,20201108,1
GNX1 SHOW SCH,20200824,1
GNX1 SHOW SCH,20200825,1
GNX1 SHOW SCH,20200827,1
GNX1 SHOW SCH,20200828,1
GNX1 SHOW SCH,20200831,1
GNX1 SHOW SCH,20200901,1
GNX1 SHOW SCH,20200903,1
GNX1 SHOW SCH,20200904,1
GNX1 SHOW SCH,20200908,1
GNX1 SHOW SCH,20200910,1
GNX1 SHOW SCH,20200911,1
GNX1 SHOW SCH,20200914,1
GNX1 SHOW SCH,20200915,1
GNX1 SHOW SCH,20200917,1
GNX1 SHOW SCH,20200918,1
GNX1 SHOW SCH,20200921,1
GNX1 SHOW SCH,20200922,1
GNX1 SHOW SCH,20200924,1
GNX1 SHOW SCH,20200925,1
GNX1 SHOW SCH,20200928,1
GNX1 SHOW SCH,20200929,1
GNX1 SHOW SCH,20201001,1
GNX1 SHOW SCH,20201002,1
GNX1 SHOW SCH,20201005,1
GNX1 SHOW SCH,20201006,1
GNX1 SHOW SCH,20201008,1
GNX1 SHOW SCH,20201009,1
GNX1 SHOW SCH,20201012,1
GNX1 SHOW SCH,20201013,1
GNX1 SHOW SCH,20201015,1
GNX1 SHOW SCH,20201016,1
GNX1 SHOW SCH,20201019,1
GNX1 SHOW SCH,20201020,1
GNX1 SHOW SCH,20201022,1
GNX1 SHOW SCH,20201023,1
GNX1 SHOW SCH,20201026,1
GNX1 SHOW SCH,20201027,1
GNX1 SHOW SCH,20201029,1
GNX1 SHOW SCH,20201030,1
GNX1 SHOW SCH,20201102,1
GNX1 SHOW SCH,20201103,1
GNX1 SHOW SCH,20201105,1
GNX1 SHOW SCH,20201106,1
GNX1 SHOW SCH,20201109,1
GNX1 SHOW SCH,20201110,1
GNX1 SHOW SCH,20201112,1
GNX1 SHOW SCH,20201113,1
GNX1 SHOW SCH,20201116,1
GNX1 SHOW SCH,20201117,1
GNX1 SHOW SCH,20201119,1
GNX1 SHOW SCH,20201120,1
GNX1 SHOW SCH,20201123,1
GNX1 SHOW SCH,20201124,1
GNX1 SHOW SCH,20201130,1
GNX1 SHOW SCH,20201201,1
GNX1 SHOW SCH,20201203,1
GNX1 SHOW SCH,20201204,1
GNX1 SHOW SCH,20201207,1
GNX1 SHOW SCH,20201208,1
GNX1 SHOW SCH,20201210,1
GNX1 SHOW SCH,20201211,1
GNX1 SHOW SCH,20201214,1
GNX1 SHOW SCH,20201215,1
GNX1 SHOW SCH,20201217,1
GNX1 SHOW SCH,20201218,1
I6UISU V1,20200823,1
I6UISU V1,20200830,1
I6UISU V1,20200906,1
I6UISU V1,20200913,1
I6UISU V1,20200920,1
I6UISU V1,20200927,1
I6UISU V1,20201004,1
I6UISU V1,20201011,1
I6UISU V1,20201018,1
I6UISU V1,20201025,1
I6UISU V1,20201101,1
I6UISU V1,20201108,1
I8 UIMF V1,20200821,1
I8 UIMF V1,20200824,1
I8 UIMF V1,20200825,1
I8 UIMF V1,20200826,1
I8 UIMF V1,20200827,1
I8 UIMF V1,20200828,1
I8 UIMF V1,20200831,1
I8 UIMF V1,20200901,1
I8 UIMF V1,20200902,1
I8 UIMF V1,20200903,1
I8 UIMF V1,20200904,1
I8 UIMF V1,20200908,1
I8 UIMF V1,20200909,1
I8 UIMF V1,20200910,1
I8 UIMF V1,20200911,1
I8 UIMF V1,20200914,1
I8 UIMF V1,20200915,1
I8 UIMF V1,20200916,1
I8 UIMF V1,20200917,1
I8 UIMF V1,20200918,1
I8 UIMF V1,20200921,1
I8 UIMF V1,20200922,1
I8 UIMF V1,20200923,1
I8 UIMF V1,20200924,1
I8 UIMF V1,20200925,1
I8 UIMF V1,20200928,1
I8 UIMF V1,20200929,1
I8 UIMF V1,20200930,1
I8 UIMF V1,20201001,1
I8 UIMF V1,20201002,1
I8 UIMF V1,20201005,1
I8 UIMF V1,20201006,1
I8 UIMF V1,20201007,1
I8 UIMF V1,20201008,1
I8 UIMF V1,20201009,1
I8 UIMF V1,20201012,1
I8 UIMF V1,20201013,1
I8 UIMF V1,20201014,1
I8 UIMF V1,20201015,1
I8 UIMF V1,20201016,1
I8 UIMF V1,20201019,1
I8 UIMF V1,20201020,1
I8 UIMF V1,20201021,1
I8 UIMF V1,20201022,1
I8 UIMF V1,20201023,1
I8 UIMF V1,20201026,1
I8 UIMF V1,20201027,1
I8 UIMF V1,20201028,1
I8 UIMF V1,20201029,1
I8 UIMF V1,20201030,1
I8 UIMF V1,20201102,1
I8 UIMF V1,20201103,1
I8 UIMF V1,20201104,1
I8 UIMF V1,20201105,1
I8 UIMF V1,20201106,1
I8 UIMF V1,20201109,1
I8 UIMF V1,20201110,1
I8 UIMF V1,20201111,1
I8 UIMF V1,20201112,1
I8 UIMF V1,20201113,1
Y1SU V1,20200816,1
Y1SU V1,20200823,1
Y1SU V1,20200830,1
Y1SU V1,20200906,1
Y1SU V1,20200913,1
Y1SU V1,20200920,1
Y1SU V1,20200927,1
Y1SU V1,20201004,1
Y1SU V1,20201011,1
Y1SU V1,20201018,1
Y1SU V1,20201025,1
Y1SU V1,20201101,1
Y1SU V1,20201108,1
7E/5E//5E SHOW SCH Verify,20200824,1
7E/5E//5E SHOW SCH Verify,20200825,1
7E/5E//5E SHOW SCH Verify,20200827,1
7E/5E//5E SHOW SCH Verify,20200828,1
7E/5E//5E SHOW SCH Verify,20200831,1
7E/5E//5E SHOW SCH Verify,20200901,1
7E/5E//5E SHOW SCH Verify,20200903,1
7E/5E//5E SHOW SCH Verify,20200904,1
7E/5E//5E SHOW SCH Verify,20200908,1
7E/5E//5E SHOW SCH Verify,20200910,1
7E/5E//5E SHOW SCH Verify,20200911,1
7E/5E//5E SHOW SCH Verify,20200914,1
7E/5E//5E SHOW SCH Verify,20200915,1
7E/5E//5E SHOW SCH Verify,20200917,1
7E/5E//5E SHOW SCH Verify,20200918,1
7E/5E//5E SHOW SCH Verify,20200921,1
7E/5E//5E SHOW SCH Verify,20200922,1
7E/5E//5E SHOW SCH Verify,20200924,1
7E/5E//5E SHOW SCH Verify,20200925,1
7E/5E//5E SHOW SCH Verify,20200928,1
7E/5E//5E SHOW SCH Verify,20200929,1
7E/5E//5E SHOW SCH Verify,20201001,1
7E/5E//5E SHOW SCH Verify,20201002,1
7E/5E//5E SHOW SCH Verify,20201005,1
7E/5E//5E SHOW SCH Verify,20201006,1
7E/5E//5E SHOW SCH Verify,20201008,1
7E/5E//5E SHOW SCH Verify,20201009,1
7E/5E//5E SHOW SCH Verify,20201012,1
7E/5E//5E SHOW SCH Verify,20201013,1
7E/5E//5E SHOW SCH Verify,20201015,1
7E/5E//5E SHOW SCH Verify,20201016,1
7E/5E//5E SHOW SCH Verify,20201019,1
7E/5E//5E SHOW SCH Verify,20201020,1
7E/5E//5E SHOW SCH Verify,20201022,1
7E/5E//5E SHOW SCH Verify,20201023,1
7E/5E//5E SHOW SCH Verify,20201026,1
7E/5E//5E SHOW SCH Verify,20201027,1
7E/5E//5E SHOW SCH Verify,20201029,1
7E/5E//5E SHOW SCH Verify,20201030,1
7E/5E//5E SHOW SCH Verify,20201102,1
7E/5E//5E SHOW SCH Verify,20201103,1
7E/5E//5E SHOW SCH Verify,20201105,1
7E/5E//5E SHOW SCH Verify,20201106,1
7E/5E//5E SHOW SCH Verify,20201109,1
7E/5E//5E SHOW SCH Verify,20201110,1
7E/5E//5E SHOW SCH Verify,20201112,1
7E/5E//5E SHOW SCH Verify,20201113,1
7E/5E//5E SHOW SCH Verify,20201116,1
7E/5E//5E SHOW SCH Verify,20201117,1
7E/5E//5E SHOW SCH Verify,20201119,1
7E/5E//5E SHOW SCH Verify,20201120,1
7E/5E//5E SHOW SCH Verify,20201123,1
7E/5E//5E SHOW SCH Verify,20201124,1
7E/5E//5E SHOW SCH Verify,20201130,1
7E/5E//5E SHOW SCH Verify,20201201,1
7E/5E//5E SHOW SCH Verify,20201203,1
7E/5E//5E SHOW SCH Verify,20201204,1
7E/5E//5E SHOW SCH Verify,20201207,1
7E/5E//5E SHOW SCH Verify,20201208,1
7E/5E//5E SHOW SCH Verify,20201210,1
7E/5E//5E SHOW SCH Verify,20201211,1
7E/5E//5E SHOW SCH Verify,20201214,1
7E/5E//5E SHOW SCH Verify,20201215,1
7E/5E//5E SHOW SCH Verify,20201217,1
7E/5E//5E SHOW SCH Verify,20201218,1
R6 UIMF,20201116,1
R6 UIMF,20201117,1
R6 UIMF,20201118,1
R6 UIMF,20201119,1
R6 UIMF,20201120,1
3N / 5E SHOW SCH,20200824,1
3N / 5E SHOW SCH,20200825,1
3N / 5E SHOW SCH,20200827,1
3N / 5E SHOW SCH,20200828,1
3N / 5E SHOW SCH,20200831,1
3N / 5E SHOW SCH,20200901,1
3N / 5E SHOW SCH,20200903,1
3N / 5E SHOW SCH,20200904,1
3N / 5E SHOW SCH,20200908,1
3N / 5E SHOW SCH,20200910,1
3N / 5E SHOW SCH,20200911,1
3N / 5E SHOW SCH,20200914,1
3N / 5E SHOW SCH,20200915,1
3N / 5E SHOW SCH,20200917,1
3N / 5E SHOW SCH,20200918,1
3N / 5E SHOW SCH,20200921,1
3N / 5E SHOW SCH,20200922,1
3N / 5E SHOW SCH,20200924,1
3N / 5E SHOW SCH,20200925,1
3N / 5E SHOW SCH,20200928,1
3N / 5E SHOW SCH,20200929,1
3N / 5E SHOW SCH,20201001,1
3N / 5E SHOW SCH,20201002,1
3N / 5E SHOW SCH,20201005,1
3N / 5E SHOW SCH,20201006,1
3N / 5E SHOW SCH,20201008,1
3N / 5E SHOW SCH,20201009,1
3N / 5E SHOW SCH,20201012,1
3N / 5E SHOW SCH,20201013,1
3N / 5E SHOW SCH,20201015,1
3N / 5E SHOW SCH,20201016,1
3N / 5E SHOW SCH,20201019,1
3N / 5E SHOW SCH,20201020,1
3N / 5E SHOW SCH,20201022,1
3N / 5E SHOW SCH,20201023,1
3N / 5E SHOW SCH,20201026,1
3N / 5E SHOW SCH,20201027,1
3N / 5E SHOW SCH,20201029,1
3N / 5E SHOW SCH,20201030,1
3N / 5E SHOW SCH,20201102,1
3N / 5E SHOW SCH,20201103,1
3N / 5E SHOW SCH,20201105,1
3N / 5E SHOW SCH,20201106,1
3N / 5E SHOW SCH,20201109,1
3N / 5E SHOW SCH,20201110,1
3N / 5E SHOW SCH,20201112,1
3N / 5E SHOW SCH,20201113,1
3N / 5E SHOW SCH,20201116,1
3N / 5E SHOW SCH,20201117,1
3N / 5E SHOW SCH,20201119,1
3N / 5E SHOW SCH,20201120,1
3N / 5E SHOW SCH,20201123,1
3N / 5E SHOW SCH,20201124,1
3N / 5E SHOW SCH,20201130,1
3N / 5E SHOW SCH,20201201,1
3N / 5E SHOW SCH,20201203,1
3N / 5E SHOW SCH,20201204,1
3N / 5E SHOW SCH,20201207,1
3N / 5E SHOW SCH,20201208,1
3N / 5E SHOW SCH,20201210,1
3N / 5E SHOW SCH,20201211,1
3N / 5E SHOW SCH,20201214,1
3N / 5E SHOW SCH,20201215,1
3N / 5E SHOW SCH,20201217,1
3N / 5E SHOW SCH,20201218,1
GN6 NOSCH V1,20200817,1
GN6 NOSCH V1,20200818,1
GN6 NOSCH V1,20200819,1
GN6 NOSCH V1,20200820,1
GN6 NOSCH V1,20200821,1
GN6 NOSCH V1,20200824,1
GN6 NOSCH V1,20200825,1
GN6 NOSCH V1,20200826,1
GN6 NOSCH V1,20200827,1
GN6 NOSCH V1,20200828,1
GN6 NOSCH V1,20200831,1
GN6 NOSCH V1,20200901,1
GN6 NOSCH V1,20200902,1
GN6 NOSCH V1,20200903,1
GN6 NOSCH V1,20200904,1
GN6 NOSCH V1,20200908,1
GN6 NOSCH V1,20200909,1
GN6 NOSCH V1,20200910,1
GN6 NOSCH V1,20200911,1
GN6 NOSCH V1,20200914,1
GN6 NOSCH V1,20200915,1
GN6 NOSCH V1,20200916,1
GN6 NOSCH V1,20200917,1
GN6 NOSCH V1,20200918,1
GN6 NOSCH V1,20200921,1
GN6 NOSCH V1,20200922,1
GN6 NOSCH V1,20200923,1
GN6 NOSCH V1,20200924,1
GN6 NOSCH V1,20200925,1
GN6 NOSCH V1,20200928,1
GN6 NOSCH V1,20200929,1
GN6 NOSCH V1,20200930,1
GN6 NOSCH V1,20201001,1
GN6 NOSCH V1,20201002,1
GN6 NOSCH V1,20201005,1
GN6 NOSCH V1,20201006,1
GN6 NOSCH V1,20201007,1
GN6 NOSCH V1,20201008,1
GN6 NOSCH V1,20201009,1
GN6 NOSCH V1,20201012,1
GN6 NOSCH V1,20201013,1
GN6 NOSCH V1,20201014,1
GN6 NOSCH V1,20201015,1
GN6 NOSCH V1,20201016,1
GN6 NOSCH V1,20201019,1
GN6 NOSCH V1,20201020,1
GN6 NOSCH V1,20201021,1
GN6 NOSCH V1,20201022,1
GN6 NOSCH V1,20201023,1
GN6 NOSCH V1,20201026,1
GN6 NOSCH V1,20201027,1
GN6 NOSCH V1,20201028,1
GN6 NOSCH V1,20201029,1
GN6 NOSCH V1,20201030,1
GN6 NOSCH V1,20201102,1
GN6 NOSCH V1,20201103,1
GN6 NOSCH V1,20201104,1
GN6 NOSCH V1,20201105,1
GN6 NOSCH V1,20201106,1
GN6 NOSCH V1,20201109,1
GN6 NOSCH V1,20201110,1
GN6 NOSCH V1,20201111,1
GN6 NOSCH V1,20201112,1
GN6 NOSCH V1,20201113,1
B4 SCH V1,20200820,1
B4 SCH V1,20200821,1
B4 SCH V1,20200824,1
B4 SCH V1,20200825,1
B4 SCH V1,20200827,1
B4 SCH V1,20200828,1
B4 SCH V1,20200831,1
B4 SCH V1,20200901,1
B4 SCH V1,20200903,1
B4 SCH V1,20200904,1
B4 SCH V1,20200908,1
B4 SCH V1,20200910,1
B4 SCH V1,20200911,1
B4 SCH V1,20200914,1
B4 SCH V1,20200915,1
B4 SCH V1,20200917,1
B4 SCH V1,20200918,1
B4 SCH V1,20200921,1
B4 SCH V1,20200922,1
B4 SCH V1,20200924,1
B4 SCH V1,20200925,1
B4 SCH V1,20200928,1
B4 SCH V1,20200929,1
B4 SCH V1,20201001,1
B4 SCH V1,20201002,1
B4 SCH V1,20201005,1
B4 SCH V1,20201006,1
B4 SCH V1,20201008,1
B4 SCH V1,20201009,1
B4 SCH V1,20201012,1
B4 SCH V1,20201013,1
B4 SCH V1,20201015,1
B4 SCH V1,20201016,1
B4 SCH V1,20201019,1
B4 SCH V1,20201020,1
B4 SCH V1,20201022,1
B4 SCH V1,20201023,1
B4 SCH V1,20201026,1
B4 SCH V1,20201027,1
B4 SCH V1,20201029,1
B4 SCH V1,20201030,1
B4 SCH V1,20201102,1
B4 SCH V1,20201103,1
B4 SCH V1,20201105,1
B4 SCH V1,20201106,1
B4 SCH V1,20201109,1
B4 SCH V1,20201110,1
B4 SCH V1,20201112,1
B4 SCH V1,20201113,1
1S-8E SHOW SCH,20200824,1
1S-8E SHOW SCH,20200825,1
1S-8E SHOW SCH,20200827,1
1S-8E SHOW SCH,20200828,1
1S-8E SHOW SCH,20200831,1
1S-8E SHOW SCH,20200901,1
1S-8E SHOW SCH,20200903,1
1S-8E SHOW SCH,20200904,1
1S-8E SHOW SCH,20200908,1
1S-8E SHOW SCH,20200910,1
1S-8E SHOW SCH,20200911,1
1S-8E SHOW SCH,20200914,1
1S-8E SHOW SCH,20200915,1
1S-8E SHOW SCH,20200917,1
1S-8E SHOW SCH,20200918,1
1S-8E SHOW SCH,20200921,1
1S-8E SHOW SCH,20200922,1
1S-8E SHOW SCH,20200924,1
1S-8E SHOW SCH,20200925,1
1S-8E SHOW SCH,20200928,1
1S-8E SHOW SCH,20200929,1
1S-8E SHOW SCH,20201001,1
1S-8E SHOW SCH,20201002,1
1S-8E SHOW SCH,20201005,1
1S-8E SHOW SCH,20201006,1
1S-8E SHOW SCH,20201008,1
1S-8E SHOW SCH,20201009,1
1S-8E SHOW SCH,20201012,1
1S-8E SHOW SCH,20201013,1
1S-8E SHOW SCH,20201015,1
1S-8E SHOW SCH,20201016,1
1S-8E SHOW SCH,20201019,1
1S-8E SHOW SCH,20201020,1
1S-8E SHOW SCH,20201022,1
1S-8E SHOW SCH,20201023,1
1S-8E SHOW SCH,20201026,1
1S-8E SHOW SCH,20201027,1
1S-8E SHOW SCH,20201029,1
1S-8E SHOW SCH,20201030,1
1S-8E SHOW SCH,20201102,1
1S-8E SHOW SCH,20201103,1
1S-8E SHOW SCH,20201105,1
1S-8E SHOW SCH,20201106,1
1S-8E SHOW SCH,20201109,1
1S-8E SHOW SCH,20201110,1
1S-8E SHOW SCH,20201112,1
1S-8E SHOW SCH,20201113,1
1S-8E SHOW SCH,20201116,1
1S-8E SHOW SCH,20201117,1
1S-8E SHOW SCH,20201119,1
1S-8E SHOW SCH,20201120,1
1S-8E SHOW SCH,20201123,1
1S-8E SHOW SCH,20201124,1
1S-8E SHOW SCH,20201130,1
1S-8E SHOW SCH,20201201,1
1S-8E SHOW SCH,20201203,1
1S-8E SHOW SCH,20201204,1
1S-8E SHOW SCH,20201207,1
1S-8E SHOW SCH,20201208,1
1S-8E SHOW SCH,20201210,1
1S-8E SHOW SCH,20201211,1
1S-8E SHOW SCH,20201214,1
1S-8E SHOW SCH,20201215,1
1S-8E SHOW SCH,20201217,1
1S-8E SHOW SCH,20201218,1
T5 UIMF,20201116,1
T5 UIMF,20201117,1
T5 UIMF,20201118,1
T5 UIMF,20201119,1
T5 UIMF,20201120,1
T3 NONUIMF,20201123,1
T3 NONUIMF,20201124,1
T3 NONUIMF,20201125,1
T3 NONUIMF,20201127,1
T3 NONUIMF,20201130,1
T3 NONUIMF,20201201,1
T3 NONUIMF,20201202,1
T3 NONUIMF,20201203,1
T3 NONUIMF,20201204,1
T3 NONUIMF,20201207,1
T3 NONUIMF,20201208,1
T3 NONUIMF,20201209,1
T3 NONUIMF,20201210,1
T3 NONUIMF,20201211,1
T3 NONUIMF,20201214,1
T3 NONUIMF,20201215,1
T3 NONUIMF,20201216,1
T3 NONUIMF,20201217,1
T3 NONUIMF,20201218,1
5E HUSch PM MF,20200831,1
5E HUSch PM MF,20200901,1
5E HUSch PM MF,20200902,1
5E HUSch PM MF,20200903,1
5E HUSch PM MF,20200904,1
5E HUSch PM MF,20200908,1
5E HUSch PM MF,20200909,1
5E HUSch PM MF,20200910,1
5E HUSch PM MF,20200911,1
5E HUSch PM MF,20200914,1
5E HUSch PM MF,20200915,1
5E HUSch PM MF,20200916,1
5E HUSch PM MF,20200917,1
5E HUSch PM MF,20200918,1
5E HUSch PM MF,20200921,1
5E HUSch PM MF,20200922,1
5E HUSch PM MF,20200923,1
5E HUSch PM MF,20200924,1
5E HUSch PM MF,20200925,1
5E HUSch PM MF,20200928,1
5E HUSch PM MF,20200929,1
5E HUSch PM MF,20200930,1
5E HUSch PM MF,20201001,1
5E HUSch PM MF,20201002,1
5E HUSch PM MF,20201005,1
5E HUSch PM MF,20201006,1
5E HUSch PM MF,20201007,1
5E HUSch PM MF,20201008,1
5E HUSch PM MF,20201009,1
5E HUSch PM MF,20201012,1
5E HUSch PM MF,20201013,1
5E HUSch PM MF,20201014,1
5E HUSch PM MF,20201015,1
5E HUSch PM MF,20201016,1
5E HUSch PM MF,20201019,1
5E HUSch PM MF,20201020,1
5E HUSch PM MF,20201021,1
5E HUSch PM MF,20201022,1
5E HUSch PM MF,20201023,1
5E HUSch PM MF,20201026,1
5E HUSch PM MF,20201027,1
5E HUSch PM MF,20201028,1
5E HUSch PM MF,20201029,1
5E HUSch PM MF,20201030,1
5E HUSch PM MF,20201102,1
5E HUSch PM MF,20201103,1
5E HUSch PM MF,20201104,1
5E HUSch PM MF,20201105,1
5E HUSch PM MF,20201106,1
5E HUSch PM MF,20201109,1
5E HUSch PM MF,20201110,1
5E HUSch PM MF,20201111,1
5E HUSch PM MF,20201112,1
5E HUSch PM MF,20201113,1
5E HUSch PM MF,20201116,1
5E HUSch PM MF,20201117,1
5E HUSch PM MF,20201118,1
5E HUSch PM MF,20201119,1
5E HUSch PM MF,20201120,1
5E HUSch PM MF,20201123,1
5E HUSch PM MF,20201124,1
5E HUSch PM MF,20201125,1
5E HUSch PM MF,20201127,1
5E HUSch PM MF,20201130,1
